2122|Compra para industrialização em que a mercadoria foi remetida pelo fornecedor aoindustrializador sem transitar pelo estabelecimento adquirente|Classificam-se neste código as compras de mercadorias a serem utilizadas em processo de industrialização, remetidas pelo fornecedor para o industrializador sem que a mercadoria tenha transitado pelo estabelecimento do adquirente.
2124|Industrialização efetuada por outra empresa|Classificam-se neste código as entradas de mercadorias industrializadas por terceiros, compreendendo os valores referentes aos serviços prestados e os das mercadorias de propriedade do industrializador empregadas no processo industrial. Quando a industrialização efetuada se referir a bens do ativo imobilizado ou de mercadorias para uso ou consumo do estabelecimento encomendante, a entrada deverá ser classificada nos códigos 2.551 - Compra de bem para o ativo imobilizado ou 2.556 - Compra de material para uso ou consumo.
2125|Industrialização efetuada por outra empresa quando a mercadoria remetida para utilização no processo de industrialização não transitou pelo estabelecimento adquirente da mercadoria|Classificam-se neste código as entradas de mercadorias industrializadas por outras empresas, em que as mercadorias remetidas para utilização no processo de industrialização não transitaram pelo estabelecimento do adquirente das mercadorias, compreendendo os valores referentes aos serviços prestados e os das mercadorias de propriedade do industrializador empregadas no processo industrial. Quando a industrialização efetuada se referir a bens do ativo imobilizado ou de mercadorias para uso ou consumo do estabelecimento encomendante, a entrada deverá ser classificada nos códigos 2.551 - Compra de bem para o ativo imobilizado ou 2.556 - Compra de material para uso ou consumo.
2126|Compra para utilização na prestação de serviço sujeita ao ICMS |Classificam-se neste código as entradas de mercadorias a serem utilizadas nas prestações de serviços sujeitas ao ICMS 
2128|Compra para utilização na prestação de serviço sujeita ao ISSQN|Classificam-se neste código as entradas de mercadorias a serem utilizadas nas prestações de serviços sujeitas ao ISSQN. 
2150|TRANSFERÊNCIAS PARA INDUSTRIALIZAÇÃO, PRODUÇÃO RURAL, COMERCIALIZAÇÃO OU PRESTAÇÃO DE SERVIÇOS | Início
2151|Transferência para industrialização ou produção rural |Entrada de mercadoria, recebida em transferência de outro estabelecimento da mesma empresa, para ser utilizada em processo de industrialização ou produção rural.
2152|Transferência para comercialização|Classificam-se neste código as entradas de mercadorias recebidas em transferência de outro estabelecimento da mesma empresa, para serem comercializadas.
2153|Transferência de energia elétrica para distribuição|Classificam-se neste código as entradas de energia elétrica recebida em transferência de outro estabelecimento da mesma empresa, para distribuição.
2154|Transferência para utilização na prestação de serviço|Classificam-se neste código as entradas de mercadorias recebidas em transferência de outro estabelecimento da mesma empresa, para serem utilizadas nas prestações de serviços.
2200|DEVOLUÇÕES DE VENDAS DE PRODUÇÃO DO ESTABELECIMENTO OU DE TERCEIROS OU ANULAÇÕES DE VALORES| Início
2201|Devolução de venda de produção do estabelecimento|Devolução de venda de produto industrializado ou produzido pelo estabelecimento, cuja saída tenha sido classificada no código "6.101 - Venda de produção do estabelecimento".
2202|Devolução de venda de mercadoria adquirida ou recebida de terceiros|Devolução de vendas de mercadoria, adquirida ou recebida de terceiro, que não tenham sido objeto de industrialização no estabelecimento, cuja saída tenha sido classificada como Venda de mercadoria adquirida ou recebida de terceiros.
2203|Devolução de venda de produção do estabelecimento destinada à Zona Franca de Manaus ou Áreas de Livre Comércio|Devolução de venda de produto industrializado ou produzido pelo estabelecimento, cuja saída tenha sido classificada no código "6.109 – Venda de produção do estabelecimento destinada à Zona Franca de Manaus ou Áreas de Livre Comércio".
2204|Devolução de venda de mercadoria adquirida ou recebida de terceiros, destinada à Zona Franca de Manaus ou Áreas de Livre Comércio|Devolução de venda de mercadoria adquirida ou recebida de terceiro, cuja saída tenha sido classificada no código “6.110 - Venda de mercadoria adquirida ou recebida de terceiros, destinada à Zona Franca de Manaus ou Áreas de Livre Comércio”.
2205|Anulação de valor relativo à prestação de serviço de comunicação|Anulação correspondente a valor faturado indevidamente, decorrente de prestação de serviço de comunicação.
2206|Anulação de valor relativo à prestação de serviço de transporte|Anulação correspondente a valor faturado indevidamente, decorrente de prestação de serviço de transporte.
2207|Anulação de valor relativo à venda de energia elétrica|Anulação correspondente a valor faturado indevidamente, decorrente de venda de energia elétrica.
2208|Devolução de produção do estabelecimento, remetida em transferência.|Devolução de produto industrializado ou produzido pelo estabelecimento e transferido para outro estabelecimento da mesma empresa.
2209|Devolução de mercadoria adquirida ou recebida de terceiros e remetida em transferência|Devolução de mercadoria adquirida ou recebida de terceiros, transferidas para outros estabelecimentos da mesma empresa.
2250|COMPRAS DE ENERGIA ELÉTRICA| Início
2251|Compra de energia elétrica para distribuição ou comercialização|Classificam-se neste código as compras de energia elétrica utilizada em sistema de distribuição ou comercialização. Também serão classificadas neste código as compras de energia elétrica por cooperativas para distribuição com seus cooperados.
2252|Compra de energia elétrica por estabelecimento industrial|Classificam-se neste código as compras de energia elétrica utilizada no processo de industrialização. Também serão classificadas neste código as compras de energia elétrica utilizada por estabelecimento industrial de cooperativa.
2253|Compra de energia elétrica por estabelecimento comercial|Classificam-se neste código as compras de energia elétrica utilizada por estabelecimento comercial. Também serão classificadas neste código as compras de energia elétrica utilizada por estabelecimento comercial de cooperativa.
2254|Compra de energia elétrica por estabelecimento prestador de serviço de transporte|Classificam-se neste código as compras de energia elétrica utilizada por estabelecimento prestador de serviços de transporte.
2255|Compra de energia elétrica por estabelecimento prestador de serviço de comunicação|Classificam-se neste código as compras de energia elétrica utilizada por estabelecimento prestador de serviços de comunicação.
2256|Compra de energia elétrica por estabelecimento de produtor rural|Classificam-se neste código as compras de energia elétrica utilizada por estabelecimento de produtor rural.
2257|Compra de energia elétrica para consumo por demanda contratada|Classificam-se neste código as compras de energia elétrica para consumo por demanda contratada, que prevalecerá sobre os demais códigos deste subgrupo.
2300|AQUISIÇÕES DE SERVIÇOS DE COMUNICAÇÃO| Início
2301|Aquisição de serviço de comunicação para execução de serviço da mesma natureza|Classificam-se neste código as aquisições de serviços de comunicação utilizados nas prestações de serviços da mesma natureza.
2302|Aquisição de serviço de comunicação por estabelecimento industrial|Classificam-se neste código as aquisições de serviços de comunicação utilizados por estabelecimento industrial. Também serão classificadas neste código as aquisições de serviços de comunicação utilizados por estabelecimento industrial de cooperativa.
2303|Aquisição de serviço de comunicação por estabelecimento comercial|Classificam-se neste código as aquisições de serviços de comunicação utilizados por estabelecimento comercial. Também serão classificadas neste código as aquisições de serviços de comunicação utilizados por estabelecimento comercial de cooperativa.
2304|Aquisição de serviço de comunicação por estabelecimento de prestador de serviço de transporte|Classificam-se neste código as aquisições de serviços de comunicação utilizado por estabelecimento prestador de serviço de transporte.
2305|Aquisição de serviço de comunicação por estabelecimento de geradora ou de distribuidora de energia elétrica|Classificam-se neste código as aquisições de serviços de comunicação utilizados por estabelecimento de geradora ou de distribuidora de energia elétrica.
2306|Aquisição de serviço de comunicação por estabelecimento de produtor rural|Classificam-se neste código as aquisições de serviços de comunicação utilizados por estabelecimento de produtor rural.
2350|AQUISIÇÕES DE SERVIÇOS DE TRANSPORTE| Início
2351|Aquisição de serviço de transporte para execução de serviço da mesma natureza|Classificam-se neste código as aquisições de serviços de transporte utilizados nas prestações de serviços da mesma natureza.
2352|Aquisição de serviço de transporte por estabelecimento industrial|Classificam-se neste código as aquisições de serviços de transporte utilizados por estabelecimento industrial. Também serão classificadas neste código as aquisições de serviços de transporte utilizados por estabelecimento industrial de cooperativa.
2353|Aquisição de serviço de transporte por estabelecimento comercial|Classificam-se neste código as aquisições de serviços de transporte utilizados por estabelecimento comercial. Também serão classificadas neste código as aquisições de serviços de transporte utilizados por estabelecimento comercial de cooperativa.
2354|Aquisição de serviço de transporte por estabelecimento de prestador de serviço de comunicação|Classificam-se neste código as aquisições de serviços de transporte utilizados por estabelecimento prestador de serviços de comunicação.
2355|Aquisição de serviço de transporte por estabelecimento de geradora ou de distribuidora de energia elétrica|Classificam-se neste código as aquisições de serviços de transporte utilizados por estabelecimento de geradora ou de distribuidora de energia elétrica.
2356|Aquisição de serviço de transporte por estabelecimento de produtor rural|Classificam-se neste código as aquisições de serviços de transporte utilizados por estabelecimento de produtor rural.
2400|ENTRADAS DE MERCADORIAS SUJEITAS AO REGIME DE SUBSTITUIÇÃO TRIBUTÁRIA| Início
2401|Compra para industrialização ou produção rural de mercadoria sujeita ao regime de substituição tributária |Compra de mercadoria, sujeita ao regime de substituição tributária, a ser utilizada em processo de industrialização ou produção rural, bem como compra, por estabelecimento industrial ou produtor rural de cooperativa, de mercadoria sujeita ao mencionado regime.
2403|Compra para comercialização em operação com mercadoria sujeita ao regime de substituição tributária|Classificam-se neste código as compras de mercadorias a serem comercializadas, decorrentes de operações com mercadorias sujeitas ao regime de substituição tributária. Também serão classificadas neste código as compras de mercadorias sujeitas ao regime de substituição tributária em estabelecimento comercial de cooperativa.
2406|Compra de bem para o ativo imobilizado cuja mercadoria está sujeita ao regime de substituição tributária|Classificam-se neste código as compras de bens destinados ao ativo imobilizado do estabelecimento, em operações com mercadorias sujeitas ao regime de substituição tributária.
2407|Compra de mercadoria para uso ou consumo cuja mercadoria está sujeita ao regime de substituição tributária|Classificam-se neste código as compras de mercadorias destinadas ao uso ou consumo do estabelecimento, em operações com mercadorias sujeitas ao regime de substituição tributária.
2408|Transferência para industrialização ou produção rural de mercadoria sujeita ao regime de substituição tributária |Entrada de mercadoria, sujeita ao regime de substituição tributária, recebida em transferência de outro estabelecimento da mesma empresa, para ser industrializada ou consumida na produção rural no estabelecimento destinatário.
2409|Transferência para comercialização em operação com mercadoria sujeita ao regime de substituição tributária|Classificam-se neste código as mercadorias recebidas em transferência de outro estabelecimento da mesma empresa, para serem comercializadas, decorrentes de operações sujeitas ao regime de substituição tributária.
2410|Devolução de venda de produção do estabelecimento, quando o produto estiver sujeito ao regime de substituição tributária|Devolução de produto industrializado ou produzido pelo estabelecimento, cuja saída tenha sido classificada como "Venda de produção do estabelecimento quando o produto estiver sujeito ao regime de substituição tributária".
2411|Devolução de venda de mercadoria adquirida ou recebida de terceiros em operação com mercadoria sujeita ao regime de substituição tributária|Devolução de vendas de mercadoria adquirida ou recebida de terceiro, cuja saída tenha sido classificada como “Venda de mercadoria adquirida ou recebida de terceiros em operação com mercadoria sujeita ao regime de substituição tributária”.
2414|Retorno de produção do estabelecimento, remetida para venda fora do estabelecimento, quando o produto estiver sujeito ao regime de substituição tributária|Entrada, em retorno, de produto industrializado ou produzido pelo estabelecimento sujeito ao regime de substituição tributária, remetido para venda fora do estabelecimento, inclusive por meio de veículo, e não comercializado.
2415|Retorno de mercadoria adquirida ou recebida de terceiros, remetida para venda fora do estabelecimento em operação com mercadoria sujeita ao regime de substituição tributária|Entrada, em retorno, de mercadoria sujeita ao regime de substituição tributária,adquirida ou recebida de terceiro remetida para venda fora do estabelecimento, inclusive por meio de veículo, e não comercializada.
2500|ENTRADAS DE MERCADORIAS REMETIDAS PARA FORMAÇÃO DE LOTE OU COM FIM ESPECÍFICO DE EXPORTAÇÃO E EVENTUAIS DEVOLUÇÕES | Início
2501|Entrada de mercadoria recebida com fim específico de exportação|Classificam-se neste código as entradas de mercadorias em estabelecimento de tradingcompany, empresa comercial exportadora ou outro estabelecimento do remetente, com fim específico de exportação.
2503|Entrada decorrente de devolução de produto industrializado pelo estabelecimento, remetido com fim específico de exportação|Devolução de produto industrializado ou produzido pelo estabelecimento, remetido a "trading company", a empresa comercial exportadora ou a outro estabelecimento do remetente, com fim específico de exportação, cuja saída tenha sido classificada no código "6.501 – Remessa de produção do estabelecimento com fim específico de exportação".
2504|Entrada decorrente de devolução de mercadoria remetida com fim específico de exportação, adquirida ou recebida de terceiros|Classificam-se neste código as devoluções de mercadorias adquiridas ou recebidas deterceiros remetidas a trading company, a empresa comercial exportadora ou a outro estabelecimento do remetente, com fim específico de exportação, cujas saídas tenham sido classificadas no código 6.502 - Remessa de mercadoria adquirida ou recebida de terceiros, com fim específico de exportação.
2505|Entrada decorrente de devolução simbólica de mercadoria remetida para formação de lote de exportação, de produto industrializado ou produzido pelo próprio estabelecimento.|Devolução simbólica de mercadoria remetida para formação de lote de exportação, cuja saída tenha sido classificada no código "6.504 – Remessa de mercadoria para formação de lote de exportação, de produto industrializado ou produzido pelo próprio estabelecimento". 
2506|Entrada decorrente de devolução simbólica de mercadoria, adquirida ou recebida de terceiros, remetida para formação de lote de exportação.|Devolução simbólica de mercadoria remetida para formação de lote de exportação em armazéns alfandegados, entrepostos aduaneiros ou outros estabelecimentos que venham a ser regulamentados pela legislação tributária de cada Unidade Federada, efetuada pelo estabelecimento depositário, cuja saída tenha sido classificada no código "6.505 – Remessa de mercadoria, adquirida ou recebida de terceiros, para formação de lote de exportação".
2550|OPERAÇÕES COM BENS DE ATIVO IMOBILIZADO E MATERIAIS PARA USO OU CONSUMO| Início
2551|Compra de bem para o ativo imobilizado|Classificam-se neste código as compras de bens destinados ao ativo imobilizado do estabelecimento.
2552|Transferência de bem do ativo imobilizado|Classificam-se neste código as entradas de bens destinados ao ativo imobilizado recebidos em transferência de outro estabelecimento da mesma empresa.
2553|Devolução de venda de bem do ativo imobilizado|Classificam-se neste código as devoluções de vendas de bens do ativo imobilizado, cujas saídas tenham sido classificadas no código 6.551 - Venda de bem do ativo imobilizado.
2554|Retorno de bem do ativo imobilizado remetido para uso fora do estabelecimento|Classificam-se neste código as entradas por retorno de bens do ativo imobilizado remetidos para uso fora do estabelecimento, cujas saídas tenham sido classificadas no código 6.554 - Remessa de bem do ativo imobilizado para uso fora do estabelecimento.
2555|Entrada de bem do ativo imobilizado de terceiro, remetido para uso no estabelecimento|Classificam-se neste código as entradas de bens do ativo imobilizado de terceiros, remetidos para uso no estabelecimento.
2556|Compra de material para uso ou consumo|Classificam-se neste código as compras de mercadorias destinadas ao uso ou consumo do estabelecimento.
2557|Transferência de material para uso ou consumo|Classificam-se neste código as entradas de materiais para uso ou consumo recebidos em transferência de outro estabelecimento da mesma empresa.
2600|CRÉDITOS E RESSARCIMENTOS DE ICMS| Início
2603|Ressarcimento de ICMS retido por substituição tributária|Classificam-se neste código os lançamentos destinados ao registro de ressarcimento de ICMS retido por substituição tributária a contribuinte substituído, efetuado pelo contribuinte substituto, nas hipóteses previstas na legislação aplicável.
2650|ENTRADAS DE COMBUSTÍVEIS, DERIVADOS OU NÃO DE PETRÓLEO, E LUBRIFICANTES |
2651|Compra de combustível ou lubrificante para industrialização subseqüente|Compra de combustível ou lubrificante a ser utilizados em processo de industrialização do próprio produto. 
2652|Compra de combustível ou lubrificante para comercialização|Compra de combustível ou lubrificante a ser comercializados. 
2652|Compra de combustível ou lubrificante para comercialização|Compra de combustível ou lubrificante a ser comercializados.
2653|Compra de combustível ou lubrificante por consumidor ou usuário final|Compra de combustível ou lubrificante, a ser consumidos em processo de industrialização de outros produtos, na produção rural, na prestação de serviço ou por usuário final.
2658|Transferência de combustível ou lubrificante para industrialização|Entrada de combustível ou lubrificante, recebidos em transferência de outro estabelecimento da mesma empresa, para ser utilizados em processo de industrialização do próprio produto. 
2659|Transferência de combustível ou lubrificante para comercialização|Entrada de combustível ou lubrificante, recebidos em transferência de outro estabelecimento da mesma empresa, para ser comercializados. 
2660|Devolução de venda de combustível ou lubrificante destinados à industrialização subseqüente|Devolução de venda de combustível ou lubrificante, cuja saída tenha sido classificada como "Venda de combustível ou lubrificante destinados à industrialização subseqüente".
2661|Devolução de venda de combustível ou lubrificante destinados à comercialização|Devolução de venda de combustível ou lubrificante, cuja saída tenha sido classificada como "Venda de combustível ou lubrificante para comercialização".
2662|Devolução de venda de combustível ou lubrificante destinados a consumidor ou usuário final|Devolução de venda de combustível ou lubrificante, cuja saída tenha sido classificada como "Venda de combustível ou lubrificante por consumidor ou usuário final".
2663|Entrada de combustível ou lubrificante para armazenagem|Entrada de combustível ou lubrificante para armazenagem. 
2664|Retorno de combustível ou lubrificante remetidos para armazenagem|Entrada, ainda que simbólica, por retorno de combustível ou lubrificante, remetidos para armazenagem. 
2900|OUTRAS ENTRADAS DE MERCADORIAS OU AQUISIÇÕES DE SERVIÇOS| Início
2901|Entrada para industrialização por encomenda|Classificam-se neste código as entradas de insumos recebidos para industrialização por encomenda de outra empresa ou de outro estabelecimento da mesma empresa.
2902|Retorno de mercadoria remetida para industrialização por encomenda|Classificam-se neste código o retorno dos insumos remetidos para industrialização por encomenda, incorporados ao produto final pelo estabelecimento industrializador.
2903|Entrada de mercadoria remetida para industrialização e não aplicada no referido processo|Classificam-se neste código as entradas em devolução de insumos remetidos para industrialização e não aplicados no referido processo.
2904|Retorno de remessa para venda fora do estabelecimento|Classificam-se neste código as entradas em retorno de mercadorias remetidas para venda fora do estabelecimento, inclusive por meio de veículos, e não comercializadas.
2905|Entrada de mercadoria recebida para depósito em depósito fechado ou armazém geral|Classificam-se neste código as entradas de mercadorias recebidas para depósito em depósito fechado ou armazém geral.
2906|Retorno de mercadoria remetida para depósito fechado ou armazém geral|Classificam-se neste código as entradas em retorno de mercadorias remetidas para depósito em depósito fechado ou armazém geral.
2907|Retorno simbólico de mercadoria remetida para depósito fechado ou armazém geral|Classificam-se neste código as entradas em retorno simbólico de mercadorias remetidas para depósito em depósito fechado ou armazém geral, quando as mercadorias depositadas tenham sido objeto de saída a qualquer título e que não tenham retornado ao estabelecimento depositante.
2908|Entrada de bem por conta de contrato de comodato|Classificam-se neste código as entradas de bens recebidos em cumprimento de contrato de comodato.
2909|Retorno de bem remetido por conta de contrato de comodato|Classificam-se neste código as entradas de bens recebidos em devolução apóscumprido o contrato de comodato.
2910|Entrada de bonificação, doação ou brinde|Classificam-se neste código as entradas de mercadorias recebidas a título de bonificação, doação ou brinde.
2911|Entrada de amostra grátis|Classificam-se neste código as entradas de mercadorias recebidas a título de amostra grátis.
2912|Entrada de mercadoria ou bem recebido para demonstração|Classificam-se neste código as entradas de mercadorias ou bens recebidos para demonstração.
2913|Retorno de mercadoria ou bem remetido para demonstração|Classificam-se neste código as entradas em retorno de mercadorias ou bens remetidos para demonstração.
2914|Retorno de mercadoria ou bem remetido para exposição ou feira|Classificam-se neste código as entradas em retorno de mercadorias ou bens remetidos para exposição ou feira.
2915|Entrada de mercadoria ou bem recebido para conserto ou reparo|Classificam-se neste código as entradas de mercadorias ou bens recebidos para conserto ou reparo.
2916|Retorno de mercadoria ou bem remetido para conserto ou reparo|Classificam-se neste código as entradas em retorno de mercadorias ou bens remetidos para conserto ou reparo.
2917|Entrada de mercadoria recebida em consignação mercantil ou industrial|Classificam-se neste código as entradas de mercadorias recebidas a título de consignação mercantil ou industrial.
2918|Devolução de mercadoria remetida em consignação mercantil ou industrial|Classificam-se neste código as entradas por devolução de mercadorias remetidas anteriormente a título de consignação mercantil ou industrial.
2919|Devolução simbólica de mercadoria vendida ou utilizada em processo industrial, remetida anteriormente em consignação mercantil ou industrial|Classificam-se neste código as entradas por devolução simbólica de mercadorias vendidas ou utilizadas em processo industrial, remetidas anteriormente a título de consignação mercantil ou industrial.
2920|Entrada de vasilhame ou sacaria|Classificam-se neste código as entradas de vasilhame ou sacaria.
2921|Retorno de vasilhame ou sacaria|Classificam-se neste código as entradas em retorno de vasilhame ou sacaria.
2922|Lançamento efetuado a título de simples faturamento decorrente de compra para recebimento futuro|Classificam-se neste código os registros efetuados a título de simples faturamento decorrente de compra para recebimento futuro.
2923|Entrada de mercadoria recebida do vendedor remetente, em venda à ordem|Classificam-se neste código as entradas de mercadorias recebidas do vendedor remetente, em vendas à ordem, cuja compra do adquirente originário, foi classificada nos códigos 2.120 - Compra para industrialização, em venda à ordem, já recebida do vendedor remetente ou 2.121 - Compra para comercialização, em venda à ordem, já recebida do vendedor remetente.
2924|Entrada para industrialização por conta e ordem do adquirente da mercadoria, quando esta não transitar pelo estabelecimento do adquirente|Classificam-se neste código as entradas de insumos recebidos para serem industrializados por conta e ordem do adquirente, nas hipóteses em que os insumos não tenham transitado pelo estabelecimento do adquirente dos mesmos.
2925|Retorno de mercadoria remetida para industrialização por conta e ordem do adquirente da mercadoria, quando esta não transitar pelo estabelecimento do adquirente|Classificam-se neste código o retorno dos insumos remetidos por conta e ordem do adquirente, para industrialização e incorporados ao produto final pelo estabelecimentoindustrializador, nas hipóteses em que os insumos não tenham transitado pelo estabelecimento do adquirente.
2931|Lançamento efetuado pelo tomador do serviço de transporte, quando a responsabilidade de retenção do imposto for atribuída ao remetente ou alienante da mercadoria, pelo serviço de transporte realizado por transportador autônomo ou por transportador não-inscrito na Unidade da Federação onde se tenha iniciado o serviço |Lançamento efetuado pelo tomador do serviço de transporte realizado por transportador autônomo ou por transportador não-inscrito na Unidade da Federação onde se tenha iniciado o serviço, quando a responsabilidade pela retenção do imposto for atribuída ao remetente ou alienante da mercadoria.
2932|Aquisição de serviço de transporte iniciado em Unidade da Federação diversa daquela onde esteja inscrito o prestador|Aquisição de serviço de transporte que tenha sido iniciado em Unidade da Federação diversa daquela onde o prestador esteja inscrito como contribuinte. 
2933|Aquisição de serviço tributado pelo Imposto Sobre Serviços de Qualquer Natureza|Aquisição de serviço, cujo imposto é de competência municipal, desde que informado em Nota Fiscal modelo 1 e 1-A. 
2934|Entrada simbólica de mercadoria recebida para depósito fechado ou armazém geral
2949|Outra entrada de mercadoria ou prestação de serviço não especificado|Classificam-se neste código as outras entradas de mercadorias ou prestações de serviços que não tenham sido especificados nos códigos anteriores.
3000|ENTRADAS OU AQUISIÇÕES DE SERVIÇOS DO EXTERIOR|Classificam-se, neste grupo, as entradas de mercadorias oriundas de outro país, inclusive as decorrentes de aquisição por arrematação, concorrência ou qualquer outra forma de alienação promovida pelo poder público, e os serviços iniciados no exterior
3100|COMPRAS PARA INDUSTRIALIZAÇÃO, PRODUÇÃO RURAL, COMERCIALIZAÇÃO OU PRESTAÇÃO DE SERVIÇOS | Início
3101|Compra para industrialização ou produção rural |Compra de mercadoria a ser utilizada em processo de industrialização ou produção rural, bem como a entrada de mercadoria em estabelecimento industrial ou produtor rural de cooperativa.
3102|Compra para comercialização|Classificam-se neste código as compras de mercadorias a serem comercializadas. Também serão classificadas neste código as entradas de mercadorias em estabelecimento comercial de cooperativa.
3126|Compra para utilização na prestação de serviço sujeita ao ICMS |Classificam-se neste código as entradas de mercadorias a serem utilizadas nas prestações de serviços sujeitas ao ICMS 
3127|Compra para industrialização sob o regime de drawback|Classificam-se neste código as compras de mercadorias a serem utilizadas em processo de industrialização e posterior exportação do produto resultante, cujas vendas serão classificadas no código 7.127 - Venda de produção do estabelecimento sob o regime de drawback.
3128|Compra para utilização na prestação de serviço sujeita ao ISSQN|Classificam-se neste código as entradas de mercadorias a serem utilizadas nas prestações de serviços sujeitas ao ISSQN. 
3200|DEVOLUÇÕES DE VENDAS DE PRODUÇÃO PRÓPRIA, DE TERCEIROS OU ANULAÇÕES DE VALORES| Início
3201|Devolução de venda de produção do estabelecimento|Devolução de venda de produto industrializado ou produzido pelo próprio estabelecimento, cuja saída tenha sido classificada como "Venda de produção do estabelecimento".
3202|Devolução de venda de mercadoria adquirida ou recebida de terceiros|Classificam-se neste código as devoluções de vendas de mercadorias adquiridas ou recebidas de terceiros, que não tenham sido objeto de industrialização no estabelecimento, cujas saídas tenham sido classificadas como Venda de mercadoria adquirida ou recebida de terceiros.
3205|Anulação de valor relativo à prestação de serviço de comunicação|Classificam-se neste código as anulações correspondentes a valores faturados indevidamente, decorrentes de prestações de serviços de comunicação.
3206|Anulação de valor relativo à prestação de serviço de transporte|Classificam-se neste código as anulações correspondentes a valores faturados indevidamente, decorrentes de prestações de serviços de transporte.
3207|Anulação de valor relativo à venda de energia elétrica|Classificam-se neste código as anulações correspondentes a valores faturados indevidamente, decorrentes de venda de energia elétrica.
3211|Devolução de venda de produção do estabelecimento sob o regime de drawback|Classificam-se neste código as devoluções de vendas de produtos industrializados pelo estabelecimento sob o regime de drawback.
3250|COMPRAS DE ENERGIA ELÉTRICA| Início
3251|Compra de energia elétrica para distribuição ou comercialização|Classificam-se neste código as compras de energia elétrica utilizada em sistema de distribuição ou comercialização. Também serão classificadas neste código as compras de energia elétrica por cooperativas para distribuição aos seus cooperados.
3250|COMPRAS DE ENERGIA ELÉTRICA| Início
3301|Aquisição de serviço de comunicação para execução de serviço da mesma natureza|Classificam-se neste código as aquisições de serviços de comunicação utilizados nas prestações de serviços da mesma natureza.
3350|AQUISIÇÕES DE SERVIÇOS DE TRANSPORTE| Início
3351|Aquisição de serviço de transporte para execução de serviço da mesma natureza|Classificam-se neste código as aquisições de serviços de transporte utilizados nas prestações de serviços da mesma natureza.
3352|Aquisição de serviço de transporte por estabelecimento industrial|Classificam-se neste código as aquisições de serviços de transporte utilizados por estabelecimento industrial. Também serão classificadas neste código as aquisições de serviços de transporte utilizados por estabelecimento industrial de cooperativa.
3353|Aquisição de serviço de transporte por estabelecimento comercial|Classificam-se neste código as aquisições de serviços de transporte utilizados por estabelecimento comercial. Também serão classificadas neste código as aquisições de serviços de transporte utilizados por estabelecimento comercial de cooperativa.
3354|Aquisição de serviço de transporte por estabelecimento de prestador de serviço de comunicação|Classificam-se neste código as aquisições de serviços de transporte utilizados por estabelecimento prestador de serviços de comunicação.
3355|Aquisição de serviço de transporte por estabelecimento de geradora ou de distribuidora de energia elétrica|Classificam-se neste código as aquisições de serviços de transporte utilizados por estabelecimento de geradora ou de distribuidora de energia elétrica.
3356|Aquisição de serviço de transporte por estabelecimento de produtor rural|Classificam-se neste código as aquisições de serviços de transporte utilizados por estabelecimento de produtor rural.
3500|ENTRADAS DE MERCADORIAS REMETIDAS COM FIM ESPECÍFICO DE EXPORTAÇÃO E EVENTUAIS DEVOLUÇÕES| Início
3503|Devolução de mercadoria exportada que tenha sido recebida com fim específico de exportação|Classificam-se neste código as devoluções de mercadorias exportadas por tradingcompany, empresa comercial exportadora ou outro estabelecimento do remetente, recebidas com fim específico de exportação, cujas saídas tenham sido classificadas no código 7.501 - Exportação de mercadorias recebidas com fim específico de exportação.
3550|OPERAÇÕES COM BENS DE ATIVO IMOBILIZADO E MATERIAIS PARA USO OU CONSUMO| Início
3551|Compra de bem para o ativo imobilizado|Classificam-se neste código as compras de bens destinados ao ativo imobilizado do estabelecimento.
3553|Devolução de venda de bem do ativo imobilizado|Classificam-se neste código as devoluções de vendas de bens do ativo imobilizado, cujas saídas tenham sido classificadas no código 7.551 - Venda de bem do ativo imobilizado.
3556|Compra de material para uso ou consumo|Classificam-se neste código as compras de mercadorias destinadas ao uso ou consumo do estabelecimento.
3650|ENTRADAS DE COMBUSTÍVEIS, DERIVADOS OU NÃO DE PETRÓLEO, E LUBRIFICANTES| 
3651|Compra de combustível ou lubrificante para industrialização subseqüente|Compra de combustível ou lubrificante a ser utilizados em processo de industrialização do próprio produto. 
3652|Compra de combustível ou lubrificante para comercialização|Compra de combustível ou lubrificante a ser comercializados. 
3653|Compra de combustível ou lubrificante por consumidor ou usuário final|Compra de combustível ou lubrificante, a ser consumidos em processo de industrialização de outros produtos, na produção rural, na prestação de serviço ou por usuário final.
3900|OUTRAS ENTRADAS DE MERCADORIAS OU AQUISIÇÕES DE SERVIÇOS| Início
3930|Lançamento efetuado a título de entrada de bem sob amparo de regime especial aduaneiro de admissão temporária|Lançamento efetuado a título de entrada de bem amparada por regime especial aduaneiro de admissão temporária. – 
3949|Outra entrada de mercadoria ou prestação de serviço não especificado|Outra entrada de mercadoria ou prestação de serviço que não tenham sido especificadanos códigos anteriores. – 
5000|SAÍDAS OU PRESTAÇÕES DE SERVIÇOS PARA O ESTADO|Classificam-se, neste grupo, as operações ou prestações em que o estabelecimento remetente esteja localizado na mesma unidade da Federação do destinatário.
5100|VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS| Início
5101|Venda de produção do estabelecimento|Venda de produto industrializado ou produzido pelo estabelecimento, bem como a de mercadoria por estabelecimento industrial ou produtor rural de cooperativa destinada a seus cooperados ou a estabelecimento de outra cooperativa.
